Sample1	Sample2	Genome	Coverage	Resolution	Score
Encode_hg38_A549_HindIII_Rep2	GSE87112_hg38_Psoas_HindIII_Rep2	hg38	0	10000	0.0131720372615
Encode_hg38_A549_HindIII_Rep2	GSE87112_hg38_Psoas_HindIII_Rep2	hg38	0	40000	0.0978289909379
Encode_hg38_A549_HindIII_Rep2	GSE87112_hg38_Psoas_HindIII_Rep2	hg38	0	200000	0.538739461349
Encode_hg38_A549_HindIII_Rep2	GSE87112_hg38_Psoas_HindIII_Rep2	hg38	0	1000000	0.744492436397
Encode_hg38_Caki2_HindIII_Rep1	Encode_hg38_A549_HindIII_Rep1	hg38	0	10000	0.0973575020639
Encode_hg38_Caki2_HindIII_Rep1	Encode_hg38_A549_HindIII_Rep1	hg38	0	40000	0.44839451612
Encode_hg38_Caki2_HindIII_Rep1	Encode_hg38_A549_HindIII_Rep1	hg38	0	200000	0.730908908588
Encode_hg38_Caki2_HindIII_Rep1	Encode_hg38_A549_HindIII_Rep1	hg38	0	1000000	0.815558894602
Encode_hg38_Caki2_HindIII_Rep1	Encode_hg38_Caki2_HindIII_Pseudo	hg38	0	10000	0.323744453243
Encode_hg38_Caki2_HindIII_Rep1	Encode_hg38_Caki2_HindIII_Pseudo	hg38	0	40000	0.661424606484
Encode_hg38_Caki2_HindIII_Rep1	Encode_hg38_Caki2_HindIII_Pseudo	hg38	0	200000	0.929119140395
Encode_hg38_Caki2_HindIII_Rep1	Encode_hg38_Caki2_HindIII_Pseudo	hg38	0	1000000	0.989072496757
Encode_hg38_Caki2_HindIII_Rep1	Encode_hg38_Caki2_HindIII_Rep2	hg38	0	10000	0.154278742049
Encode_hg38_Caki2_HindIII_Rep1	Encode_hg38_Caki2_HindIII_Rep2	hg38	0	40000	0.568951659205
Encode_hg38_Caki2_HindIII_Rep1	Encode_hg38_Caki2_HindIII_Rep2	hg38	0	200000	0.902411562518
Encode_hg38_Caki2_HindIII_Rep1	Encode_hg38_Caki2_HindIII_Rep2	hg38	0	1000000	0.982449634977
Encode_hg38_Caki2_HindIII_Rep1	Encode_hg38_G401_HindIII_Rep2	hg38	0	10000	0.088654918627
Encode_hg38_Caki2_HindIII_Rep1	Encode_hg38_G401_HindIII_Rep2	hg38	0	40000	0.380388683497
Encode_hg38_Caki2_HindIII_Rep1	Encode_hg38_G401_HindIII_Rep2	hg38	0	200000	0.654067928758
Encode_hg38_Caki2_HindIII_Rep1	Encode_hg38_G401_HindIII_Rep2	hg38	0	1000000	0.769564979612
Encode_hg38_Caki2_HindIII_Rep1	Encode_hg38_LNCaP-clone-FGC_HindIII_Rep1	hg38	0	10000	0.0281433041366
Encode_hg38_Caki2_HindIII_Rep1	Encode_hg38_LNCaP-clone-FGC_HindIII_Rep1	hg38	0	40000	0.170629579964
Encode_hg38_Caki2_HindIII_Rep1	Encode_hg38_LNCaP-clone-FGC_HindIII_Rep1	hg38	0	200000	0.515585104979
Encode_hg38_Caki2_HindIII_Rep1	Encode_hg38_LNCaP-clone-FGC_HindIII_Rep1	hg38	0	1000000	0.719788501135
Encode_hg38_Caki2_HindIII_Rep1	Encode_hg38_LNCaP-clone-FGC_HindIII_Rep2	hg38	0	10000	0.0248084606835
Encode_hg38_Caki2_HindIII_Rep1	Encode_hg38_LNCaP-clone-FGC_HindIII_Rep2	hg38	0	40000	0.161384147187
Encode_hg38_Caki2_HindIII_Rep1	Encode_hg38_LNCaP-clone-FGC_HindIII_Rep2	hg38	0	200000	0.507975466376
Encode_hg38_Caki2_HindIII_Rep1	Encode_hg38_LNCaP-clone-FGC_HindIII_Rep2	hg38	0	1000000	0.717557836816
Encode_hg38_Caki2_HindIII_Rep1	Encode_hg38_NCI-H460_HindIII_Rep1	hg38	0	10000	0.0875919838756
Encode_hg38_Caki2_HindIII_Rep1	Encode_hg38_NCI-H460_HindIII_Rep1	hg38	0	40000	0.447580587236
Encode_hg38_Caki2_HindIII_Rep1	Encode_hg38_NCI-H460_HindIII_Rep1	hg38	0	200000	0.681055580975
Encode_hg38_Caki2_HindIII_Rep1	Encode_hg38_NCI-H460_HindIII_Rep1	hg38	0	1000000	0.788047047381
Encode_hg38_Caki2_HindIII_Rep1	Encode_hg38_NCI-H460_HindIII_Rep2	hg38	0	10000	0.0582275740643
Encode_hg38_Caki2_HindIII_Rep1	Encode_hg38_NCI-H460_HindIII_Rep2	hg38	0	40000	0.381647003581
Encode_hg38_Caki2_HindIII_Rep1	Encode_hg38_NCI-H460_HindIII_Rep2	hg38	0	200000	0.667787474534
Encode_hg38_Caki2_HindIII_Rep1	Encode_hg38_NCI-H460_HindIII_Rep2	hg38	0	1000000	0.784402394311
Encode_hg38_Caki2_HindIII_Rep1	Encode_hg38_Panc1_HindIII_Rep1	hg38	0	10000	0.0937402689808
Encode_hg38_Caki2_HindIII_Rep1	Encode_hg38_Panc1_HindIII_Rep1	hg38	0	40000	0.434100650401
Encode_hg38_Caki2_HindIII_Rep1	Encode_hg38_Panc1_HindIII_Rep1	hg38	0	200000	0.712695342008
Encode_hg38_Caki2_HindIII_Rep1	Encode_hg38_Panc1_HindIII_Rep1	hg38	0	1000000	0.816257840543
Encode_hg38_Caki2_HindIII_Rep1	Encode_hg38_Panc1_HindIII_Rep2	hg38	0	10000	0.0710527281427
Encode_hg38_Caki2_HindIII_Rep1	Encode_hg38_Panc1_HindIII_Rep2	hg38	0	40000	0.361266071008
Encode_hg38_Caki2_HindIII_Rep1	Encode_hg38_Panc1_HindIII_Rep2	hg38	0	200000	0.683148481562
Encode_hg38_Caki2_HindIII_Rep1	Encode_hg38_Panc1_HindIII_Rep2	hg38	0	1000000	0.803086977913
Encode_hg38_Caki2_HindIII_Rep1	Encode_hg38_RPMI-7951_HindIII_Rep1	hg38	0	10000	0.0785482387534
Encode_hg38_Caki2_HindIII_Rep1	Encode_hg38_RPMI-7951_HindIII_Rep1	hg38	0	40000	0.406637181278
Encode_hg38_Caki2_HindIII_Rep1	Encode_hg38_RPMI-7951_HindIII_Rep1	hg38	0	200000	0.649284679066
Encode_hg38_Caki2_HindIII_Rep1	Encode_hg38_RPMI-7951_HindIII_Rep1	hg38	0	1000000	0.745573407976
Encode_hg38_Caki2_HindIII_Rep1	Encode_hg38_RPMI-7951_HindIII_Rep2	hg38	0	10000	0.118427522027
Encode_hg38_Caki2_HindIII_Rep1	Encode_hg38_RPMI-7951_HindIII_Rep2	hg38	0	40000	0.468222441471
Encode_hg38_Caki2_HindIII_Rep1	Encode_hg38_RPMI-7951_HindIII_Rep2	hg38	0	200000	0.652681718763
Encode_hg38_Caki2_HindIII_Rep1	Encode_hg38_RPMI-7951_HindIII_Rep2	hg38	0	1000000	0.737560172211
Encode_hg38_Caki2_HindIII_Rep1	Encode_hg38_SJCRH30_HindIII_Rep2	hg38	0	10000	0.00519110441426
Encode_hg38_Caki2_HindIII_Rep1	Encode_hg38_SJCRH30_HindIII_Rep2	hg38	0	40000	0.0267832214899
Encode_hg38_Caki2_HindIII_Rep1	Encode_hg38_SJCRH30_HindIII_Rep2	hg38	0	200000	0.059929326355
Encode_hg38_Caki2_HindIII_Rep1	Encode_hg38_SJCRH30_HindIII_Rep2	hg38	0	1000000	0.305018496019
Encode_hg38_Caki2_HindIII_Rep1	Encode_hg38_SK-MEL-5_HindIII_Rep1	hg38	0	10000	0.0468758512644
Encode_hg38_Caki2_HindIII_Rep1	Encode_hg38_SK-MEL-5_HindIII_Rep1	hg38	0	40000	0.20169617372
Encode_hg38_Caki2_HindIII_Rep1	Encode_hg38_SK-MEL-5_HindIII_Rep1	hg38	0	200000	0.538284644187
Encode_hg38_Caki2_HindIII_Rep1	Encode_hg38_SK-MEL-5_HindIII_Rep1	hg38	0	1000000	0.715723994843
Encode_hg38_Caki2_HindIII_Rep1	Encode_hg38_SK-MEL-5_HindIII_Rep2	hg38	0	10000	0.144876811176
Encode_hg38_Caki2_HindIII_Rep1	Encode_hg38_SK-MEL-5_HindIII_Rep2	hg38	0	40000	0.439745545447
Encode_hg38_Caki2_HindIII_Rep1	Encode_hg38_SK-MEL-5_HindIII_Rep2	hg38	0	200000	0.667375294658
Encode_hg38_Caki2_HindIII_Rep1	Encode_hg38_SK-MEL-5_HindIII_Rep2	hg38	0	1000000	0.755653286977
Encode_hg38_Caki2_HindIII_Rep1	Encode_hg38_SK-N-MC_HindIII_Rep1	hg38	0	10000	0.0126063235278
Encode_hg38_Caki2_HindIII_Rep1	Encode_hg38_SK-N-MC_HindIII_Rep1	hg38	0	40000	0.126894517416
Encode_hg38_Caki2_HindIII_Rep1	Encode_hg38_SK-N-MC_HindIII_Rep1	hg38	0	200000	0.387591413433
Encode_hg38_Caki2_HindIII_Rep1	Encode_hg38_SK-N-MC_HindIII_Rep1	hg38	0	1000000	0.630900456202
Encode_hg38_Caki2_HindIII_Rep1	Encode_hg38_SK-N-MC_HindIII_Rep2	hg38	0	10000	0.0344985458687
Encode_hg38_Caki2_HindIII_Rep1	Encode_hg38_SK-N-MC_HindIII_Rep2	hg38	0	40000	0.282725952367
Encode_hg38_Caki2_HindIII_Rep1	Encode_hg38_SK-N-MC_HindIII_Rep2	hg38	0	200000	0.532977095966
Encode_hg38_Caki2_HindIII_Rep1	Encode_hg38_SK-N-MC_HindIII_Rep2	hg38	0	1000000	0.698556085559
Encode_hg38_Caki2_HindIII_Rep1	Encode_hg38_T47D_HindIII_Rep1	hg38	0	10000	0.0949536656749
Encode_hg38_Caki2_HindIII_Rep1	Encode_hg38_T47D_HindIII_Rep1	hg38	0	40000	0.424889245098
Encode_hg38_Caki2_HindIII_Rep1	Encode_hg38_T47D_HindIII_Rep1	hg38	0	200000	0.624706043583
Encode_hg38_Caki2_HindIII_Rep1	Encode_hg38_T47D_HindIII_Rep1	hg38	0	1000000	0.706212600763
Encode_hg38_Caki2_HindIII_Rep1	GSE35156_hg38_H1-ES_HindIII_Rep1	hg38	0	10000	0.0454711879956
Encode_hg38_Caki2_HindIII_Rep1	GSE35156_hg38_H1-ES_HindIII_Rep1	hg38	0	40000	0.168541623667
Encode_hg38_Caki2_HindIII_Rep1	GSE35156_hg38_H1-ES_HindIII_Rep1	hg38	0	200000	0.491510736889
Encode_hg38_Caki2_HindIII_Rep1	GSE35156_hg38_H1-ES_HindIII_Rep1	hg38	0	1000000	0.690781821519
Encode_hg38_Caki2_HindIII_Rep1	GSE35156_hg38_IMR90_HindIII_Rep2	hg38	0	10000	0.144896148789
Encode_hg38_Caki2_HindIII_Rep1	GSE35156_hg38_IMR90_HindIII_Rep2	hg38	0	40000	0.458967436552
Encode_hg38_Caki2_HindIII_Rep1	GSE35156_hg38_IMR90_HindIII_Rep2	hg38	0	200000	0.611813424035
Encode_hg38_Caki2_HindIII_Rep1	GSE35156_hg38_IMR90_HindIII_Rep2	hg38	0	1000000	0.690737027024
Encode_hg38_Caki2_HindIII_Rep1	GSE48592_hg38_GM12878_HindIII_Rep1	hg38	0	10000	0.102023530282
Encode_hg38_Caki2_HindIII_Rep1	GSE48592_hg38_GM12878_HindIII_Rep1	hg38	0	40000	0.411451460004
Encode_hg38_Caki2_HindIII_Rep1	GSE48592_hg38_GM12878_HindIII_Rep1	hg38	0	200000	0.602480345519
Encode_hg38_Caki2_HindIII_Rep1	GSE48592_hg38_GM12878_HindIII_Rep1	hg38	0	1000000	0.69843147223
Encode_hg38_Caki2_HindIII_Rep1	GSE48592_hg38_GM12878_HindIII_Rep2	hg38	0	10000	0.0994316263774
Encode_hg38_Caki2_HindIII_Rep1	GSE48592_hg38_GM12878_HindIII_Rep2	hg38	0	40000	0.405604866829
Encode_hg38_Caki2_HindIII_Rep1	GSE48592_hg38_GM12878_HindIII_Rep2	hg38	0	200000	0.604927392239
Encode_hg38_Caki2_HindIII_Rep1	GSE48592_hg38_GM12878_HindIII_Rep2	hg38	0	1000000	0.700220164936
Encode_hg38_Caki2_HindIII_Rep1	GSE52457_hg38_H1-ES_HindIII_Rep1	hg38	0	10000	0.199134425582
Encode_hg38_Caki2_HindIII_Rep1	GSE52457_hg38_H1-ES_HindIII_Rep1	hg38	0	40000	0.481439601586
Encode_hg38_Caki2_HindIII_Rep1	GSE52457_hg38_H1-ES_HindIII_Rep1	hg38	0	200000	0.677294501162
Encode_hg38_Caki2_HindIII_Rep1	GSE52457_hg38_H1-ES_HindIII_Rep1	hg38	0	1000000	0.738867652564
Encode_hg38_Caki2_HindIII_Rep1	GSE52457_hg38_H1-MesenchymalStem_HindIII_Rep1	hg38	0	10000	0.222225042329
Encode_hg38_Caki2_HindIII_Rep1	GSE52457_hg38_H1-MesenchymalStem_HindIII_Rep1	hg38	0	40000	0.519765854163
Encode_hg38_Caki2_HindIII_Rep1	GSE52457_hg38_H1-MesenchymalStem_HindIII_Rep1	hg38	0	200000	0.639510333656
Encode_hg38_Caki2_HindIII_Rep1	GSE52457_hg38_H1-MesenchymalStem_HindIII_Rep1	hg38	0	1000000	0.685918485812
Encode_hg38_Caki2_HindIII_Rep1	GSE52457_hg38_H1-MesenchymalStem_HindIII_Rep2	hg38	0	10000	0.224504699914
Encode_hg38_Caki2_HindIII_Rep1	GSE52457_hg38_H1-MesenchymalStem_HindIII_Rep2	hg38	0	40000	0.520254162343
Encode_hg38_Caki2_HindIII_Rep1	GSE52457_hg38_H1-MesenchymalStem_HindIII_Rep2	hg38	0	200000	0.638605721373
Encode_hg38_Caki2_HindIII_Rep1	GSE52457_hg38_H1-MesenchymalStem_HindIII_Rep2	hg38	0	1000000	0.6822852147
Encode_hg38_Caki2_HindIII_Rep1	GSE52457_hg38_H1-Mesendoderm_HindIII_Rep2	hg38	0	10000	0.211769477879
Encode_hg38_Caki2_HindIII_Rep1	GSE52457_hg38_H1-Mesendoderm_HindIII_Rep2	hg38	0	40000	0.516958133242
Encode_hg38_Caki2_HindIII_Rep1	GSE52457_hg38_H1-Mesendoderm_HindIII_Rep2	hg38	0	200000	0.713717183276
Encode_hg38_Caki2_HindIII_Rep1	GSE52457_hg38_H1-Mesendoderm_HindIII_Rep2	hg38	0	1000000	0.8036505355
Encode_hg38_Caki2_HindIII_Rep1	GSE52457_hg38_H1-NPC_HindIII_Rep1	hg38	0	10000	0.0759752843839
Encode_hg38_Caki2_HindIII_Rep1	GSE52457_hg38_H1-NPC_HindIII_Rep1	hg38	0	40000	0.396738937882
Encode_hg38_Caki2_HindIII_Rep1	GSE52457_hg38_H1-NPC_HindIII_Rep1	hg38	0	200000	0.632944205158
Encode_hg38_Caki2_HindIII_Rep1	GSE52457_hg38_H1-NPC_HindIII_Rep1	hg38	0	1000000	0.743318486982
Encode_hg38_Caki2_HindIII_Rep1	GSE52457_hg38_H1-Trophectoderm_HindIII_Rep1	hg38	0	10000	0.163893869657
Encode_hg38_Caki2_HindIII_Rep1	GSE52457_hg38_H1-Trophectoderm_HindIII_Rep1	hg38	0	40000	0.508852167806
Encode_hg38_Caki2_HindIII_Rep1	GSE52457_hg38_H1-Trophectoderm_HindIII_Rep1	hg38	0	200000	0.688879479186
Encode_hg38_Caki2_HindIII_Rep1	GSE52457_hg38_H1-Trophectoderm_HindIII_Rep1	hg38	0	1000000	0.778120773278
Encode_hg38_Caki2_HindIII_Rep1	GSE52457_hg38_H1-Trophectoderm_HindIII_Rep2	hg38	0	10000	0.190809289318
Encode_hg38_Caki2_HindIII_Rep1	GSE52457_hg38_H1-Trophectoderm_HindIII_Rep2	hg38	0	40000	0.521137928117
Encode_hg38_Caki2_HindIII_Rep1	GSE52457_hg38_H1-Trophectoderm_HindIII_Rep2	hg38	0	200000	0.693390426577
Encode_hg38_Caki2_HindIII_Rep1	GSE52457_hg38_H1-Trophectoderm_HindIII_Rep2	hg38	0	1000000	0.785996232704
Encode_hg38_Caki2_HindIII_Rep1	GSE63525_hg38_GM12878_MboI_Rep2	hg38	0	10000	0.0536178305311
Encode_hg38_Caki2_HindIII_Rep1	GSE63525_hg38_GM12878_MboI_Rep2	hg38	0	40000	0.287863161976
Encode_hg38_Caki2_HindIII_Rep1	GSE63525_hg38_GM12878_MboI_Rep2	hg38	0	200000	0.497474910903
Encode_hg38_Caki2_HindIII_Rep1	GSE63525_hg38_GM12878_MboI_Rep2	hg38	0	1000000	0.6307821308
Encode_hg38_Caki2_HindIII_Rep1	GSE63525_hg38_HMEC_MboI_Rep1	hg38	0	10000	0.0319445427383
Encode_hg38_Caki2_HindIII_Rep1	GSE63525_hg38_HMEC_MboI_Rep1	hg38	0	40000	0.158697277778
Encode_hg38_Caki2_HindIII_Rep1	GSE63525_hg38_HMEC_MboI_Rep1	hg38	0	200000	0.411118008451
Encode_hg38_Caki2_HindIII_Rep1	GSE63525_hg38_HMEC_MboI_Rep1	hg38	0	1000000	0.57119187885
Encode_hg38_Caki2_HindIII_Rep1	GSE63525_hg38_HMEC_MboI_Rep2	hg38	0	10000	0.0331770374085
Encode_hg38_Caki2_HindIII_Rep1	GSE63525_hg38_HMEC_MboI_Rep2	hg38	0	40000	0.179666054105
Encode_hg38_Caki2_HindIII_Rep1	GSE63525_hg38_HMEC_MboI_Rep2	hg38	0	200000	0.467692484579
Encode_hg38_Caki2_HindIII_Rep1	GSE63525_hg38_HMEC_MboI_Rep2	hg38	0	1000000	0.623286502851
Encode_hg38_Caki2_HindIII_Rep1	GSE63525_hg38_K562_MboI_Rep1	hg38	0	10000	0.0536446956488
Encode_hg38_Caki2_HindIII_Rep1	GSE63525_hg38_K562_MboI_Rep1	hg38	0	40000	0.371295996456
Encode_hg38_Caki2_HindIII_Rep1	GSE63525_hg38_K562_MboI_Rep1	hg38	0	200000	0.514696813986
Encode_hg38_Caki2_HindIII_Rep1	GSE63525_hg38_K562_MboI_Rep1	hg38	0	1000000	0.600275314012
Encode_hg38_Caki2_HindIII_Rep1	GSE70181_hg38_H9-WA09-Dil_HindIII_Rep1	hg38	0	10000	0.0145253567812
Encode_hg38_Caki2_HindIII_Rep1	GSE70181_hg38_H9-WA09-Dil_HindIII_Rep1	hg38	0	40000	0.064567102528
Encode_hg38_Caki2_HindIII_Rep1	GSE70181_hg38_H9-WA09-Dil_HindIII_Rep1	hg38	0	200000	0.323959884431
Encode_hg38_Caki2_HindIII_Rep1	GSE70181_hg38_H9-WA09-Dil_HindIII_Rep1	hg38	0	1000000	0.673001639866
Encode_hg38_Caki2_HindIII_Rep1	GSE70181_hg38_H9-WA09-Dil_HindIII_Rep2	hg38	0	10000	0.030350052063
Encode_hg38_Caki2_HindIII_Rep1	GSE70181_hg38_H9-WA09-Dil_HindIII_Rep2	hg38	0	40000	0.0713428161344
Encode_hg38_Caki2_HindIII_Rep1	GSE70181_hg38_H9-WA09-Dil_HindIII_Rep2	hg38	0	200000	0.28026903411
Encode_hg38_Caki2_HindIII_Rep1	GSE70181_hg38_H9-WA09-Dil_HindIII_Rep2	hg38	0	1000000	0.565832247549
Encode_hg38_Caki2_HindIII_Rep1	GSE70181_hg38_H9-WA09-IS_HindIII_Rep1	hg38	0	10000	0.0523934995938
Encode_hg38_Caki2_HindIII_Rep1	GSE70181_hg38_H9-WA09-IS_HindIII_Rep1	hg38	0	40000	0.11162173495
Encode_hg38_Caki2_HindIII_Rep1	GSE70181_hg38_H9-WA09-IS_HindIII_Rep1	hg38	0	200000	0.352645338321
Encode_hg38_Caki2_HindIII_Rep1	GSE70181_hg38_H9-WA09-IS_HindIII_Rep1	hg38	0	1000000	0.637950946696
Encode_hg38_Caki2_HindIII_Rep1	GSE70181_hg38_H9-WA09-IS_HindIII_Rep2	hg38	0	10000	0.0394464834306
Encode_hg38_Caki2_HindIII_Rep1	GSE70181_hg38_H9-WA09-IS_HindIII_Rep2	hg38	0	40000	0.0671180991149
Encode_hg38_Caki2_HindIII_Rep1	GSE70181_hg38_H9-WA09-IS_HindIII_Rep2	hg38	0	200000	0.222720168418
Encode_hg38_Caki2_HindIII_Rep1	GSE70181_hg38_H9-WA09-IS_HindIII_Rep2	hg38	0	1000000	0.53281969283
Encode_hg38_Caki2_HindIII_Rep1	GSE71831_hg38_RPE1_MboI_Rep2	hg38	0	10000	0.147641038725
Encode_hg38_Caki2_HindIII_Rep1	GSE71831_hg38_RPE1_MboI_Rep2	hg38	0	40000	0.46449677397
Encode_hg38_Caki2_HindIII_Rep1	GSE71831_hg38_RPE1_MboI_Rep2	hg38	0	200000	0.583395940493
Encode_hg38_Caki2_HindIII_Rep1	GSE71831_hg38_RPE1_MboI_Rep2	hg38	0	1000000	0.627007673624
Encode_hg38_Caki2_HindIII_Rep1	GSE87112_hg38_Bladder_HindIII_Rep1	hg38	0	10000	0.0580238394795
Encode_hg38_Caki2_HindIII_Rep1	GSE87112_hg38_Bladder_HindIII_Rep1	hg38	0	40000	0.347942470674
Encode_hg38_Caki2_HindIII_Rep1	GSE87112_hg38_Bladder_HindIII_Rep1	hg38	0	200000	0.645380970209
Encode_hg38_Caki2_HindIII_Rep1	GSE87112_hg38_Bladder_HindIII_Rep1	hg38	0	1000000	0.733618826184
Encode_hg38_Caki2_HindIII_Rep1	GSE87112_hg38_Lung_HindIII_Rep2	hg38	0	10000	0.0354878849966
Encode_hg38_Caki2_HindIII_Rep1	GSE87112_hg38_Lung_HindIII_Rep2	hg38	0	40000	0.203230446265
Encode_hg38_Caki2_HindIII_Rep1	GSE87112_hg38_Lung_HindIII_Rep2	hg38	0	200000	0.572938461916
Encode_hg38_Caki2_HindIII_Rep1	GSE87112_hg38_Lung_HindIII_Rep2	hg38	0	1000000	0.741004534076
Encode_hg38_Caki2_HindIII_Rep1	GSE87112_hg38_Psoas_HindIII_Rep1	hg38	0	10000	0.0166590716003
Encode_hg38_Caki2_HindIII_Rep1	GSE87112_hg38_Psoas_HindIII_Rep1	hg38	0	40000	0.1060561691
Encode_hg38_Caki2_HindIII_Rep1	GSE87112_hg38_Psoas_HindIII_Rep1	hg38	0	200000	0.515393037393
Encode_hg38_Caki2_HindIII_Rep1	GSE87112_hg38_Psoas_HindIII_Rep1	hg38	0	1000000	0.727374063305
Encode_hg38_Caki2_HindIII_Rep1	GSE87112_hg38_Psoas_HindIII_Rep2	hg38	0	10000	0.0134111336151
Encode_hg38_Caki2_HindIII_Rep1	GSE87112_hg38_Psoas_HindIII_Rep2	hg38	0	40000	0.0879787795386
Encode_hg38_Caki2_HindIII_Rep1	GSE87112_hg38_Psoas_HindIII_Rep2	hg38	0	200000	0.484232262357
Encode_hg38_Caki2_HindIII_Rep1	GSE87112_hg38_Psoas_HindIII_Rep2	hg38	0	1000000	0.716272411434
Encode_hg38_Caki2_HindIII_Rep2	Encode_hg38_A549_HindIII_Rep1	hg38	0	10000	0.143171833372
Encode_hg38_Caki2_HindIII_Rep2	Encode_hg38_A549_HindIII_Rep1	hg38	0	40000	0.52430297138
Encode_hg38_Caki2_HindIII_Rep2	Encode_hg38_A549_HindIII_Rep1	hg38	0	200000	0.760195800378
Encode_hg38_Caki2_HindIII_Rep2	Encode_hg38_A549_HindIII_Rep1	hg38	0	1000000	0.818912123225
Encode_hg38_Caki2_HindIII_Rep2	Encode_hg38_Caki2_HindIII_Pseudo	hg38	0	10000	0.462560772278
Encode_hg38_Caki2_HindIII_Rep2	Encode_hg38_Caki2_HindIII_Pseudo	hg38	0	40000	0.767322404523
Encode_hg38_Caki2_HindIII_Rep2	Encode_hg38_Caki2_HindIII_Pseudo	hg38	0	200000	0.95458868311
Encode_hg38_Caki2_HindIII_Rep2	Encode_hg38_Caki2_HindIII_Pseudo	hg38	0	1000000	0.992853149552
Encode_hg38_Caki2_HindIII_Rep2	Encode_hg38_G401_HindIII_Rep2	hg38	0	10000	0.126581764484
Encode_hg38_Caki2_HindIII_Rep2	Encode_hg38_G401_HindIII_Rep2	hg38	0	40000	0.438186308672
Encode_hg38_Caki2_HindIII_Rep2	Encode_hg38_G401_HindIII_Rep2	hg38	0	200000	0.678148524173
Encode_hg38_Caki2_HindIII_Rep2	Encode_hg38_G401_HindIII_Rep2	hg38	0	1000000	0.771856790965
Encode_hg38_Caki2_HindIII_Rep2	Encode_hg38_SJCRH30_HindIII_Rep2	hg38	0	10000	0.00659842076556
Encode_hg38_Caki2_HindIII_Rep2	Encode_hg38_SJCRH30_HindIII_Rep2	hg38	0	40000	0.0313764442583
Encode_hg38_Caki2_HindIII_Rep2	Encode_hg38_SJCRH30_HindIII_Rep2	hg38	0	200000	0.0624235145562
Encode_hg38_Caki2_HindIII_Rep2	Encode_hg38_SJCRH30_HindIII_Rep2	hg38	0	1000000	0.303209220531
Encode_hg38_Caki2_HindIII_Rep2	Encode_hg38_T47D_HindIII_Rep1	hg38	0	10000	0.139108213575
Encode_hg38_Caki2_HindIII_Rep2	Encode_hg38_T47D_HindIII_Rep1	hg38	0	40000	0.494540106256
Encode_hg38_Caki2_HindIII_Rep2	Encode_hg38_T47D_HindIII_Rep1	hg38	0	200000	0.653137911761
Encode_hg38_Caki2_HindIII_Rep2	Encode_hg38_T47D_HindIII_Rep1	hg38	0	1000000	0.712697874374
Encode_hg38_Caki2_HindIII_Rep2	GSE35156_hg38_H1-ES_HindIII_Rep1	hg38	0	10000	0.0661164622889
Encode_hg38_Caki2_HindIII_Rep2	GSE35156_hg38_H1-ES_HindIII_Rep1	hg38	0	40000	0.195104553722
Encode_hg38_Caki2_HindIII_Rep2	GSE35156_hg38_H1-ES_HindIII_Rep1	hg38	0	200000	0.515423604392
Encode_hg38_Caki2_HindIII_Rep2	GSE35156_hg38_H1-ES_HindIII_Rep1	hg38	0	1000000	0.696473145802
Encode_hg38_Caki2_HindIII_Rep2	GSE35156_hg38_IMR90_HindIII_Rep2	hg38	0	10000	0.216100745049
Encode_hg38_Caki2_HindIII_Rep2	GSE35156_hg38_IMR90_HindIII_Rep2	hg38	0	40000	0.541646232759
Encode_hg38_Caki2_HindIII_Rep2	GSE35156_hg38_IMR90_HindIII_Rep2	hg38	0	200000	0.638981129517
Encode_hg38_Caki2_HindIII_Rep2	GSE35156_hg38_IMR90_HindIII_Rep2	hg38	0	1000000	0.693070349478
Encode_hg38_Caki2_HindIII_Rep2	GSE52457_hg38_H1-ES_HindIII_Rep1	hg38	0	10000	0.294903861045
Encode_hg38_Caki2_HindIII_Rep2	GSE52457_hg38_H1-ES_HindIII_Rep1	hg38	0	40000	0.567651673605
Encode_hg38_Caki2_HindIII_Rep2	GSE52457_hg38_H1-ES_HindIII_Rep1	hg38	0	200000	0.71912335678
Encode_hg38_Caki2_HindIII_Rep2	GSE52457_hg38_H1-ES_HindIII_Rep1	hg38	0	1000000	0.748446476705
Encode_hg38_Caki2_HindIII_Rep2	GSE52457_hg38_H1-Mesendoderm_HindIII_Rep2	hg38	0	10000	0.310212027055
Encode_hg38_Caki2_HindIII_Rep2	GSE52457_hg38_H1-Mesendoderm_HindIII_Rep2	hg38	0	40000	0.608154873844
Encode_hg38_Caki2_HindIII_Rep2	GSE52457_hg38_H1-Mesendoderm_HindIII_Rep2	hg38	0	200000	0.754487441183
Encode_hg38_Caki2_HindIII_Rep2	GSE52457_hg38_H1-Mesendoderm_HindIII_Rep2	hg38	0	1000000	0.811057222584
Encode_hg38_Caki2_HindIII_Rep2	GSE52457_hg38_H1-NPC_HindIII_Rep1	hg38	0	10000	0.109623893028
Encode_hg38_Caki2_HindIII_Rep2	GSE52457_hg38_H1-NPC_HindIII_Rep1	hg38	0	40000	0.461011381256
Encode_hg38_Caki2_HindIII_Rep2	GSE52457_hg38_H1-NPC_HindIII_Rep1	hg38	0	200000	0.661943548346
Encode_hg38_Caki2_HindIII_Rep2	GSE52457_hg38_H1-NPC_HindIII_Rep1	hg38	0	1000000	0.753012479765
Encode_hg38_Caki2_HindIII_Rep2	GSE63525_hg38_GM12878_MboI_Rep2	hg38	0	10000	0.0775509703253
